chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Ghana_1089161,Ghana,-16.213680267333984,0.032123025400460484,0.8974888200894393,0.032241321782973516,2907,0.006390261174526631,0.6093247588424437,0.006416550976873328,622,0.9948186528497409,1.0,0.9948186528497409,1152,0.0486679382267889,0.9394299287410927,0.04882113319343291,842
Ghana_11745,Ghana,-15.616127014160156,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_124834,Ghana,-16.060138702392578,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_128663,Ghana,-15.256830215454102,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0
Ghana_132163,Ghana,-14.925323486328125,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0
Ghana_134751,Ghana,-14.86800479888916,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_135389,Ghana,-15.607227325439453,0.013636800153654087,0.5634920634920635,0.013782393477627875,252,0.0,nan,0.0,0,nan,nan,nan,0,0.011840585290720062,0.5278969957081545,0.011967308814944542,233
Ghana_141271,Ghana,-16.368389129638672,0.008393358831406392,0.5861858190709046,0.008443387920408522,1636,0.03399852180339985,0.5348837209302325,0.035034272658035034,86,nan,nan,nan,0,0.005868576197270305,0.543640897755611,0.005897630126609674,1203
Ghana_141910,Ghana,-23.235366821289062,0.3471253534401508,0.5734324133050248,0.4679634528086124,70650,0.3897236937983733,0.5774269790785213,0.5452266152362585,34271,0.7212985992931011,0.8610720425066417,0.8162962962962963,6399,0.2570791328396824,0.5073060807718038,0.3426234186245601,28401
Ghana_142312,Ghana,-16.668745040893555,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_144050,Ghana,-17.000690460205078,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_146222,Ghana,-14.877540588378906,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_147015,Ghana,-16.36017608642578,0.02106331457873371,0.6702549575070822,0.021283868878413874,3530,0.024603316099126405,0.7624309392265194,0.024793388429752067,181,nan,nan,nan,0,0.017431880044385853,0.640418118466899,0.01760418362753455,2870
Ghana_154838,Ghana,-15.71271800994873,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_156478,Ghana,-15.422292709350586,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_161233,Ghana,-18.46636199951172,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_167233,Ghana,-15.943984985351562,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_168875,Ghana,-14.205930709838867,0.0,nan,0.0,0,nan,nan,nan,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_187318,Ghana,-15.593243598937988,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_194723,Ghana,-15.289708137512207,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0
Ghana_234935,Ghana,nan,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
Ghana_247288,Ghana,-22.09884262084961,0.4253224589516042,0.44420262664165105,0.9091467629214346,26650,0.6063581112669472,0.6164448669201521,0.9737237237237237,2104,0.9026927784577723,0.9329538266919671,0.9653141361256544,3162,0.3344638165751134,0.349436071464218,0.8864413216862894,20038
Ghana_24858,Ghana,-15.413702011108398,0.0019056986537161124,0.44834710743801653,0.0019101776377176457,484,0.00012327922745017464,0.8571428571428571,0.00012328176046353943,7,nan,nan,nan,0,0.0023988005997001498,0.39378238341968913,0.002407691942152033,386
Ghana_26376,Ghana,nan,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
Ghana_264787,Ghana,-15.115516662597656,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_277,Ghana,nan,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
Ghana_308249,Ghana,-16.33635139465332,0.07232551245129595,0.8506849315068493,0.07325547727053373,8030,0.06897540278653747,0.8816416269695859,0.06962007002517434,2729,0.9418449197860963,0.9764379764379765,0.9637482900136799,1443,0.04997858060831072,0.7920792079207921,0.050642985042232636,3535
