chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Sri-Lanka_649970,Sri-Lanka,-19.6484375,0.26857204312639477,0.5759672490341925,0.33476322933074165,17343,0.25820723262374967,0.5484508001361934,0.3279182443711575,14685,0.5958333333333333,0.9578030810448761,0.6118955926401369,1493,0.13530594656707842,0.4243243243243243,0.1657283603096411,1110
Sri-Lanka_653336,Sri-Lanka,-19.6484375,0.23718674681302088,0.9084640195751307,0.2429939905991551,17982,0.11502991711039139,0.8797229219143576,0.11686790663952483,4764,0.3761715326006338,0.9572752230610844,0.38259498011246745,5828,0.3793849391955098,0.8878095498700233,0.39848931466470155,7309
Sri-Lanka_713926,Sri-Lanka,-19.6484375,0.6239782230101825,0.988013315777706,0.6287378763566228,80506,0.0,nan,0.0,0,0.9855385117084122,0.995300644736342,0.9901459210161546,78947,0.02172666239330657,0.5709219858156028,0.022087320369036594,1128
Sri-Lanka_748447,Sri-Lanka,-19.6484375,0.13355048859934854,0.6726825266611977,0.14283225918829473,1219,0.025018953752843062,0.4852941176470588,0.02570093457943925,68,0.21071428571428572,0.686046511627907,0.233201581027668,86,0.1623301865070228,0.6805019305019305,0.17572283150548354,1036
Sri-Lanka_845821,Sri-Lanka,-19.6484375,0.9916201235597749,0.9984480656246536,0.9931508882640576,234546,1.0,1.0,1.0,1,0.9981889938664981,0.9989911770740716,0.9991961964701054,233936,0.29770992366412213,0.46153846153846156,0.45614035087719296,169
Sri-Lanka_847275,Sri-Lanka,-19.6484375,0.6671828510778974,0.7598486049461002,0.8454601578692067,50464,0.11251847160650201,0.12406890130353818,0.5472279260780287,8592,0.9653803350678257,0.980150247358456,0.9846304874681719,32746,0.32263783017195535,0.5059068797776234,0.4710754497217549,7195
Sri-Lanka_849649,Sri-Lanka,-19.6484375,0.32390221819827975,0.7563424947145877,0.3616376042456406,1892,0.2830957230142566,0.6123348017621145,0.34491315136476425,227,0.9017341040462428,0.9176470588235294,0.9811320754716981,680,0.2103018372703412,0.7028508771929824,0.23082463089665106,912
Sri-Lanka_85652,Sri-Lanka,-19.6484375,0.0514420410427066,0.19113858835651726,0.06575682382133995,1941,0.11820851688693099,0.5974025974025974,0.12844036697247707,539,0.0,0.0,0.0,7,0.010774873911049978,0.03466076696165192,0.0153946937438585,1356
Sri-Lanka_883641,Sri-Lanka,-19.6484375,0.35090854929997023,0.9598518518518518,0.35613577023498694,13500,0.005571030640668524,0.8571428571428571,0.0055762081784386614,7,0.9738955823293173,0.9889129603670193,0.9846466184494354,7847,0.19138227350847042,0.9122293739028672,0.19497248624312155,5127
Sri-Lanka_916628,Sri-Lanka,-19.6484375,0.6422895528326839,0.6732127962317845,0.9332573799483064,81524,0.5992026985587243,0.6297131807927812,0.9251893939393939,3103,0.94174058421957,0.9427037329738274,0.9989162828501761,43022,0.3255188541362175,0.3517594288963295,0.8135593220338984,31658
